rank,code,company_name,market_cap,scrape_date
3089,7808,(株)シー・エス・ランバー,5680,2025-12-07
3090,2293,滝沢ハム(株),5667,2025-12-07
3091,386A,(株)みのや,5667,2025-12-07
3092,6155,高松機械工業(株),5664,2025-12-07
3093,3131,シンデン・ハイテックス(株),5660,2025-12-07
3094,5956,トーソー(株),5660,2025-12-07
3095,8944,(株)ランドビジネス,5650,2025-12-07
3096,3537,昭栄薬品(株),5644,2025-12-07
3097,7531,清和中央ホールディングス(株),5641,2025-12-07
3098,7427,エコートレーディング(株),5619,2025-12-07
3099,6942,(株)ソフィアホールディングス,5613,2025-12-07
3100,4496,(株)コマースＯｎｅホールディングス,5611,2025-12-07
3101,2978,(株)ツクルバ,5610,2025-12-07
3102,3726,(株)フォーシーズＨＤ,5604,2025-12-07
3103,1840,(株)土屋ホールディングス,5593,2025-12-07
3104,6408,小倉クラッチ(株),5592,2025-12-07
3105,7916,光村印刷(株),5589,2025-12-07
3106,4576,(株)デ・ウエスタン・セラピテクス研究所,5583,2025-12-07
3107,7726,黒田精工(株),5582,2025-12-07
3108,5491,日本金属(株),5574,2025-12-07
3109,4892,(株)サイフューズ,5571,2025-12-07
3110,4594,ブライトパス・バイオ(株),5570,2025-12-07
3111,3359,(株)ｃｏｔｔａ,5567,2025-12-07
3112,6325,(株)タカキタ,5558,2025-12-07
3113,5870,(株)ナルネットコミュニケーションズ,5529,2025-12-07
3114,4372,ユミルリンク(株),5527,2025-12-07
3115,7794,(株)イーディーピー,5527,2025-12-07
3116,151A,(株)ダイブ,5503,2025-12-07
3117,2323,(株)ｆｏｎｆｕｎ,5494,2025-12-07
3118,9219,(株)ギックス,5493,2025-12-07
3119,4976,東洋ドライルーブ(株),5488,2025-12-07
3120,3426,アトムリビンテック(株),5480,2025-12-07
3121,2454,(株)オールアバウト,5476,2025-12-07
3122,7075,(株)ＱＬＳホールディングス,5474,2025-12-07
3123,4177,(株)ｉ－ｐｌｕｇ,5470,2025-12-07
3124,4582,シンバイオ製薬(株),5464,2025-12-07
3125,2195,アミタホールディングス(株),5460,2025-12-07
3126,4491,コンピューターマネージメント(株),5460,2025-12-07
3127,9271,(株)和心,5457,2025-12-07
3128,4386,(株)ＳＩＧグループ,5454,2025-12-07
3129,6292,(株)カワタ,5451,2025-12-07
3130,6822,大井電気(株),5446,2025-12-07
3131,7527,(株)システムソフト,5429,2025-12-07
3132,6336,(株)石井表記,5413,2025-12-07
3133,8025,(株)ツカモトコーポレーション,5413,2025-12-07
3134,4270,(株)ＢｅｅＸ,5406,2025-12-07
3135,6699,ダイヤモンドエレクトリックホールディングス(株),5404,2025-12-07
3136,228A,(株)オプロ,5399,2025-12-07
3137,6757,(株)ＯＳＧコーポレーション,5396,2025-12-07
3138,6888,アクモス(株),5394,2025-12-07
3139,3920,アイビーシー(株),5372,2025-12-07
3140,6721,ウインテスト(株),5364,2025-12-07
3141,4379,(株)Ｐｈｏｔｏｓｙｎｔｈ,5351,2025-12-07
3142,5250,プライム・ストラテジー(株),5349,2025-12-07
3143,5753,日本伸銅(株),5342,2025-12-07
3144,7923,トーイン(株),5338,2025-12-07
3145,4075,ブレインズテクノロジー(株),5334,2025-12-07
3146,3933,チエル(株),5329,2025-12-07
3147,3187,(株)ミラタップ,5317,2025-12-07
3148,5612,日本鋳鉄管(株),5308,2025-12-07
3149,4119,(株)日本ピグメントホールディングス,5303,2025-12-07
3150,4172,東和ハイシステム(株),5292,2025-12-07
3151,4360,(株)マナック・ケミカル・パートナーズ,5287,2025-12-07
3152,460A,ＢＲＡＮＵ(株),5279,2025-12-07
3153,3422,(株)Ｊ－ＭＡＸ,5276,2025-12-07
3154,6360,(株)東京自働機械製作所,5271,2025-12-07
3155,3267,(株)フィル・カンパニー,5258,2025-12-07
3156,3840,パス(株),5252,2025-12-07
3157,9366,(株)サンリツ,5238,2025-12-07
3158,2408,(株)ＫＧ情報,5223,2025-12-07
3159,5033,(株)ヌーラボ,5213,2025-12-07
3160,9355,(株)リンコーコーポレーション,5206,2025-12-07
3161,3845,(株)アイフリークモバイル,5204,2025-12-07
3162,5542,新報国マテリアル(株),5195,2025-12-07
3163,3441,(株)山王,5185,2025-12-07
3164,6964,(株)サンコー,5184,2025-12-07
3165,7351,(株)グッドパッチ,5178,2025-12-07
3166,7707,プレシジョン・システム・サイエンス(株),5174,2025-12-07
3167,2449,(株)プラップジャパン,5161,2025-12-07
3168,9282,いちごグリーンインフラ投資法人,5159,2025-12-07
3169,4883,(株)モダリス,5154,2025-12-07
3170,4960,ケミプロ化成(株),5153,2025-12-07
3171,3686,(株)ディー・エル・イー,5127,2025-12-07
3172,5884,(株)クラダシ,5122,2025-12-07
3173,2961,日本調理機(株),5116,2025-12-07
3174,4926,(株)シーボン,5116,2025-12-07
3175,4484,ランサーズ(株),5101,2025-12-07
3176,7208,(株)カネミツ,5099,2025-12-07
3177,3113,(株)ＵＮＩＶＡ・Ｏａｋホールディングス,5083,2025-12-07
3178,145A,(株)Ｌ　ｉｓ　Ｂ,5079,2025-12-07
3179,4492,(株)ゼネテック,5078,2025-12-07
3180,4069,(株)ＢｌｕｅＭｅｍｅ,5065,2025-12-07
3181,2304,(株)ＣＳＳホールディングス,5064,2025-12-07
3182,3839,(株)ＯＤＫソリューションズ,5059,2025-12-07
3183,8260,(株)井筒屋,5051,2025-12-07
3184,8138,三京化成(株),5046,2025-12-07
3185,3841,(株)ジーダット,5044,2025-12-07
3186,3083,スターシーズ(株),5041,2025-12-07
3187,3058,(株)三洋堂ホールディングス,5039,2025-12-07
3188,4428,(株)シノプス,5038,2025-12-07
3189,6092,(株)エンバイオ・ホールディングス,5028,2025-12-07
3190,7918,(株)ヴィア・ホールディングス,5019,2025-12-07
3191,6543,(株)日宣,5018,2025-12-07
3192,3169,(株)ミサワ,5000,2025-12-07
3193,4625,アトミクス(株),4990,2025-12-07
3194,6307,サンセイ(株),4988,2025-12-07
3195,3625,テックファームホールディングス(株),4982,2025-12-07
3196,2341,(株)アルバイトタイムス,4977,2025-12-07
3197,5900,(株)ダイケン,4973,2025-12-07
3198,7118,(株)伸和ホールディングス,4962,2025-12-07
3199,3172,ティーライフ(株),4953,2025-12-07
3200,4445,リビン・テクノロジーズ(株),4952,2025-12-07
3201,9159,(株)Ｗ　ＴＯＫＹＯ,4952,2025-12-07
3202,8742,(株)小林洋行,4946,2025-12-07
3203,3826,(株)システムインテグレータ,4941,2025-12-07
3204,4728,(株)トーセ,4937,2025-12-07
3205,3747,(株)インタートレード,4936,2025-12-07
3206,2795,日本プリメックス(株),4905,2025-12-07
3207,3261,(株)グランディーズ,4905,2025-12-07
3208,1383,ベルグアース(株),4897,2025-12-07
3209,1994,高橋カーテンウォール工業(株),4891,2025-12-07
3210,2375,ギグワークス(株),4890,2025-12-07
3211,2376,(株)サイネックス,4859,2025-12-07
3212,5446,北越メタル(株),4853,2025-12-07
3213,2464,(株)Ａｏｂａ－ＢＢＴ,4850,2025-12-07
3214,7120,(株)ＳＨＩＮＫＯ,4847,2025-12-07
3215,7127,(株)一家ホールディングス,4845,2025-12-07
3216,7953,菊水化学工業(株),4843,2025-12-07
3217,330A,(株)ＴａｌｅｎｔＸ,4842,2025-12-07
3218,7538,(株)大水,4835,2025-12-07
3219,4334,(株)ユークス,4827,2025-12-07
3220,3760,(株)ケイブ,4826,2025-12-07
3221,6518,三相電機(株),4824,2025-12-07
3222,2218,日糧製パン(株),4820,2025-12-07
3223,2342,(株)トランスジェニックグループ,4811,2025-12-07
3224,8518,日本アジア投資(株),4797,2025-12-07
3225,4076,(株)シイエヌエス,4795,2025-12-07
3226,5075,アップコン(株),4792,2025-12-07
3227,3936,(株)グローバルウェイ,4790,2025-12-07
3228,7091,(株)リビングプラットフォーム,4785,2025-12-07
3229,6038,(株)イード,4784,2025-12-07
3230,4645,(株)市進ホールディングス,4783,2025-12-07
3231,9385,(株)ショーエイコーポレーション,4781,2025-12-07
3232,9361,伏木海陸運送(株),4765,2025-12-07
3233,2788,アップルインターナショナル(株),4754,2025-12-07
3234,3653,(株)モルフォ,4748,2025-12-07
3235,3437,特殊電極(株),4742,2025-12-07
3236,2058,(株)ヒガシマル,4737,2025-12-07
3237,7066,(株)ピアズ,4732,2025-12-07
3238,7975,(株)リヒトラブ,4731,2025-12-07
3239,7126,グローバルスタイル(株),4729,2025-12-07
3240,248A,(株)キッズスター,4719,2025-12-07
3241,5699,(株)イボキン,4709,2025-12-07
3242,3024,クリエイト(株),4707,2025-12-07
3243,7353,ＫＩＹＯラーニング(株),4707,2025-12-07
3244,9344,アクシスコンサルティング(株),4703,2025-12-07
3245,7256,河西工業(株),4702,2025-12-07
3246,3557,ユナイテッド＆コレクティブ(株),4694,2025-12-07
3247,4673,川崎地質(株),4687,2025-12-07
3248,3195,(株)ジェネレーションパス,4685,2025-12-07
3249,3286,トラストホールディングス(株),4674,2025-12-07
3250,4242,(株)タカギセイコー,4666,2025-12-07
3251,3816,(株)大和コンピューター,4657,2025-12-07
3252,2179,(株)成学社,4654,2025-12-07
3253,5189,櫻護謨(株),4645,2025-12-07
3254,9212,Ｇｒｅｅｎ　Ｅａｒｔｈ　Ｉｎｓｔｉｔｕｔｅ(株),4644,2025-12-07
3255,7501,(株)ティムコ,4636,2025-12-07
3256,7361,(株)ヒューマンクリエイションホールディングス,4634,2025-12-07
3257,7021,(株)ニッチツ,4626,2025-12-07
3258,4572,カルナバイオサイエンス(株),4615,2025-12-07
3259,7214,ＧＭＢ(株),4614,2025-12-07
3260,5990,(株)スーパーツール,4611,2025-12-07
3261,7502,(株)プラザホールディングス,4606,2025-12-07
3262,1771,日本乾溜工業(株),4597,2025-12-07
3263,6838,(株)多摩川ホールディングス,4596,2025-12-07
3264,6060,こころネット(株),4593,2025-12-07
3265,9259,(株)タカヨシホールディングス,4573,2025-12-07
3266,9929,平和紙業(株),4573,2025-12-07
3267,6549,ディーエムソリューションズ(株),4570,2025-12-07
3268,7625,(株)グローバルダイニング,4564,2025-12-07
3269,6926,岡谷電機産業(株),4538,2025-12-07
3270,6634,(株)ネクスグループ,4536,2025-12-07
3271,3744,サイオス(株),4535,2025-12-07
3272,3945,スーパーバッグ(株),4532,2025-12-07
3273,8721,ベンチャー・リヴァイタライズ証券投資法人,4530,2025-12-07
3274,8617,光世証券(株),4525,2025-12-07
3275,3682,エンカレッジ・テクノロジ(株),4522,2025-12-07
3276,6182,(株)メタリアル,4519,2025-12-07
3277,2917,(株)大森屋,4517,2025-12-07
3278,5029,サークレイス(株),4509,2025-12-07
3279,7902,(株)ソノコム,4500,2025-12-07
3280,4440,(株)ヴィッツ,4498,2025-12-07
3281,7058,共栄セキュリティーサービス(株),4497,2025-12-07
3282,6433,ヒーハイスト(株),4485,2025-12-07
3283,4664,ＲＳＣ,4472,2025-12-07
3284,3474,Ｇ－ＦＡＣＴＯＲＹ(株),4468,2025-12-07
3285,9417,(株)スマートバリュー,4464,2025-12-07
3286,9969,(株)ショクブン,4458,2025-12-07
3287,3317,(株)フライングガーデン,4432,2025-12-07
3288,7399,(株)ナンシン,4432,2025-12-07
3289,6897,(株)ツインバード,4428,2025-12-07
3290,4750,(株)ダイサン,4418,2025-12-07
3291,3490,(株)アズ企画設計,4414,2025-12-07
3292,6776,天昇電気工業(株),4407,2025-12-07
3293,4171,(株)グローバルインフォメーション,4406,2025-12-07
3294,9778,(株)昴,4404,2025-12-07
3295,9362,兵機海運(株),4400,2025-12-07
3296,373A,(株)リップス,4399,2025-12-07
3297,7044,(株)ピアラ,4384,2025-12-07
3298,335A,(株)ミライロ,4375,2025-12-07
3299,3260,(株)エスポア,4369,2025-12-07
3300,442A,クラシコ(株),4369,2025-12-07
3301,3521,テルマー湯ホールディングス(株),4367,2025-12-07
3302,192A,インテグループ(株),4359,2025-12-07
3303,4255,ＴＨＥＣＯＯ(株),4358,2025-12-07
3304,5986,モリテック　スチール(株),4354,2025-12-07
3305,6901,澤藤電機(株),4348,2025-12-07
3306,7847,(株)グラファイトデザイン,4341,2025-12-07
3307,6836,ぷらっとホーム(株),4330,2025-12-07
3308,5997,協立エアテック(株),4320,2025-12-07
3309,6771,池上通信機(株),4320,2025-12-07
3310,211A,(株)カドス・コーポレーション,4318,2025-12-07
3311,3204,(株)トーア紡コーポレーション,4318,2025-12-07
3312,3766,システムズ・デザイン(株),4316,2025-12-07
3313,4882,(株)ペルセウスプロテオミクス,4307,2025-12-07
3314,5355,日本ルツボ(株),4305,2025-12-07
3315,3059,ヒラキ(株),4300,2025-12-07
3316,5343,ニッコー(株),4297,2025-12-07
3317,7544,(株)スリーエフ,4293,2025-12-07
3318,7111,ＩＮＥＳＴ(株),4289,2025-12-07
3319,9972,アルテック(株),4288,2025-12-07
3320,6837,(株)京写,4285,2025-12-07
3321,3965,(株)キャピタル・アセット・プランニング,4276,2025-12-07
3322,7284,盟和産業(株),4273,2025-12-07
3323,9237,(株)笑美面,4266,2025-12-07
3324,4615,神東塗料(株),4258,2025-12-07
3325,5010,日本精蝋(株),4256,2025-12-07
3326,9326,(株)関通,4247,2025-12-07
3327,2911,旭松食品(株),4241,2025-12-07
3328,4429,リックソフト(株),4241,2025-12-07
3329,6085,アーキテクツ・スタジオ・ジャパン(株),4238,2025-12-07
3330,9854,愛眼(株),4236,2025-12-07
3331,7037,(株)テノ．ホールディングス,4231,2025-12-07
3332,5603,虹技(株),4230,2025-12-07
3333,3927,(株)フーバーブレイン,4226,2025-12-07
3334,6335,(株)東京機械製作所,4225,2025-12-07
3335,9073,京極運輸商事(株),4224,2025-12-07
3336,2999,ホームポジション(株),4221,2025-12-07
3337,2493,イーサポートリンク(株),4217,2025-12-07
3338,7150,(株)島根銀行,4208,2025-12-07
3339,8040,(株)東京ソワール,4207,2025-12-07
3340,2215,第一屋製パン(株),4206,2025-12-07
3341,4490,(株)ビザスク,4195,2025-12-07
3342,3944,古林紙工(株),4193,2025-12-07
3343,5867,(株)エスネットワークス,4187,2025-12-07
3344,4274,細谷火工(株),4181,2025-12-07
3345,7983,(株)ミロク,4178,2025-12-07
3346,6424,(株)高見沢サイバネティックス,4177,2025-12-07
3347,3190,(株)ホットマン,4176,2025-12-07
3348,2876,(株)デルソーレ,4170,2025-12-07
3349,4829,日本エンタープライズ(株),4162,2025-12-07
3350,265A,Ｈｍｃｏｍｍ(株),4159,2025-12-07
3351,1380,(株)秋川牧園,4158,2025-12-07
3352,3851,(株)日本一ソフトウェア,4157,2025-12-07
3353,6342,(株)太平製作所,4155,2025-12-07
3354,7265,エイケン工業(株),4154,2025-12-07
3355,7036,(株)イーエムネットジャパン,4141,2025-12-07
3356,5742,エヌアイシ・オートテック(株),4125,2025-12-07
3357,7555,(株)大田花き,4125,2025-12-07
3358,7919,野崎印刷紙業(株),4120,2025-12-07
3359,3680,(株)ホットリンク,4119,2025-12-07
3360,5138,(株)Ｒｅｂａｓｅ,4119,2025-12-07
3361,6081,アライドアーキテクツ(株),4102,2025-12-07
3362,7314,(株)小田原機器,4101,2025-12-07
3363,4437,ｇｏｏｄｄａｙｓホールディングス(株),4100,2025-12-07
3364,5953,昭和鉄工(株),4099,2025-12-07
3365,331A,(株)メディックス,4097,2025-12-07
3366,6731,(株)ピクセラ,4097,2025-12-07
3367,2762,(株)ＳＡＮＫＯ　ＭＡＲＫＥＴＩＮＧ　ＦＯＯＤＳ,4096,2025-12-07
3368,3067,(株)東京一番フーズ,4091,2025-12-07
3369,3045,(株)カワサキ,4090,2025-12-07
3370,9835,(株)ジュンテンドー,4074,2025-12-07
3371,7114,(株)フーディソン,4068,2025-12-07
3372,5257,ノバシステム(株),4067,2025-12-07
3373,3524,日東製網(株),4061,2025-12-07
3374,3858,(株)ユビキタスＡＩ,4058,2025-12-07
3375,5609,日本鋳造(株),4058,2025-12-07
3376,2345,(株)クシム,4057,2025-12-07
3377,7515,(株)マルヨシセンター,4053,2025-12-07
3378,4833,(株)Ｄｅｆ　ｃｏｎｓｕｌｔｉｎｇ,4051,2025-12-07
3379,6334,明治機械(株),4048,2025-12-07
3380,2747,北雄ラッキー(株),4047,2025-12-07
3381,4840,(株)トライアイズ,4042,2025-12-07
3382,7063,(株)Ｂｉｒｄｍａｎ,4038,2025-12-07
3383,7807,(株)幸和製作所,4037,2025-12-07
3384,6072,地盤ネットホールディングス(株),4028,2025-12-07
3385,3583,オーベクス(株),4020,2025-12-07
3386,5817,ＪＭＡＣＳ(株),4014,2025-12-07
3387,6396,(株)宇野澤組鐵工所,4010,2025-12-07
3388,5939,(株)大谷工業,4009,2025-12-07
3389,3469,(株)デュアルタップ,3996,2025-12-07
3390,5697,(株)サンユウ,3990,2025-12-07
3391,7863,(株)平賀,3983,2025-12-07
3392,6599,エブレン(株),3977,2025-12-07
3393,4591,(株)リボミック,3974,2025-12-07
3394,3238,セントラル総合開発(株),3969,2025-12-07
3395,3622,ネットイヤーグループ(株),3961,2025-12-07
3396,5287,(株)イトーヨーギョー,3960,2025-12-07
3397,1795,(株)マサル,3956,2025-12-07
3398,5279,日本興業(株),3956,2025-12-07
3399,6380,オリエンタルチエン工業(株),3954,2025-12-07
3400,7793,(株)イメージ・マジック,3954,2025-12-07
3401,6662,(株)ユビテック,3949,2025-12-07
3402,7603,ジーイエット(株),3939,2025-12-07
3403,6265,コンバム(株),3919,2025-12-07
3404,8996,(株)ハウスフリーダム,3917,2025-12-07
3405,7131,のむら産業(株),3912,2025-12-07
3406,3161,アゼアス(株),3907,2025-12-07
3407,4198,(株)テンダ,3881,2025-12-07
3408,7443,横浜魚類(株),3881,2025-12-07
3409,6090,ヒューマン・メタボローム・テクノロジーズ(株),3877,2025-12-07
3410,7571,(株)ヤマノホールディングス,3870,2025-12-07
3411,6943,ＮＫＫスイッチズ(株),3867,2025-12-07
3412,3967,(株)エルテス,3863,2025-12-07
3413,148A,(株)ハッチ・ワーク,3860,2025-12-07
3414,3768,リスクモンスター(株),3857,2025-12-07
3415,8746,ｕｎｂａｎｋｅｄ(株),3854,2025-12-07
3416,7217,(株)テイン,3850,2025-12-07
3417,3917,(株)アイリッジ,3836,2025-12-07
3418,4351,(株)山田再生系債権回収総合事務所,3824,2025-12-07
3419,2424,(株)ブラス,3814,2025-12-07
3420,9647,(株)協和コンサルタンツ,3798,2025-12-07
3421,3536,アクサスホールディングス(株),3791,2025-12-07
3422,6181,タメニー(株),3790,2025-12-07
3423,9353,櫻島埠頭(株),3790,2025-12-07
3424,7078,ＩＮＣＬＵＳＩＶＥ　Ｈｏｌｄｉｎｇｓ(株),3770,2025-12-07
3425,9820,エムティジェネックス(株),3768,2025-12-07
3426,1443,技研ホールディングス(株),3767,2025-12-07
3427,3727,(株)アプリックス,3764,2025-12-07
3428,7357,(株)ジオコード,3757,2025-12-07
3429,4705,(株)クリップコーポレーション,3742,2025-12-07
3430,1764,工藤建設(株),3727,2025-12-07
3431,3690,(株)イルグルム,3721,2025-12-07
3432,3796,(株)いい生活,3713,2025-12-07
3433,269A,(株)Ｓａｐｅｅｔ,3712,2025-12-07
3434,6734,(株)ニューテック,3704,2025-12-07
3435,5031,モイ(株),3701,2025-12-07
3436,377A,(株)エージェントＩＧホールディングス,3698,2025-12-07
3437,7112,(株)キューブ,3684,2025-12-07
3438,5950,日本パワーファスニング(株),3682,2025-12-07
3439,2481,(株)タウンニュース社,3680,2025-12-07
3440,7446,東北化学薬品(株),3667,2025-12-07
3441,3674,(株)オークファン,3666,2025-12-07
3442,6633,(株)ＣＧＳホールディングス,3666,2025-12-07
3443,7805,プリントネット(株),3664,2025-12-07
3444,3996,サインポスト(株),3660,2025-12-07
3445,6659,(株)メディアリンクス,3653,2025-12-07
3446,4391,ロジザード(株),3651,2025-12-07
3447,6034,ＭＲＴ(株),3648,2025-12-07
3448,9562,ビジネスコーチ(株),3646,2025-12-07
3449,4416,(株)Ｔｒｕｅ　Ｄａｔａ,3645,2025-12-07
3450,3138,(株)富士山マガジンサービス,3631,2025-12-07
3451,9561,(株)グラッドキューブ,3618,2025-12-07
3452,6655,東洋電機(株),3615,2025-12-07
3453,418A,ウリドキ(株),3614,2025-12-07
3454,3352,(株)バッファロー,3601,2025-12-07
3455,5868,(株)ロココ,3600,2025-12-07
3456,5103,昭和ホールディングス(株),3586,2025-12-07
3457,9339,(株)コーチ・エィ,3586,2025-12-07
3458,7782,(株)シンシア,3568,2025-12-07
3459,9476,(株)中央経済社ホールディングス,3563,2025-12-07
3460,7072,(株)インティメート・マージャー,3551,2025-12-07
3461,3627,テクミラホールディングス(株),3546,2025-12-07
3462,7219,(株)エッチ・ケー・エス,3544,2025-12-07
3463,4827,ビジネス・ワンホールディングス(株),3543,2025-12-07
3464,3035,ケイティケイ(株),3538,2025-12-07
3465,4736,日本ラッド(株),3535,2025-12-07
3466,8938,グローム・ホールディングス(株),3530,2025-12-07
3467,3185,夢展望(株),3526,2025-12-07
3468,1724,シンクレイヤ(株),3510,2025-12-07
3469,9165,(株)クオルテック,3492,2025-12-07
3470,4881,(株)ファンペップ,3488,2025-12-07
3471,5856,(株)エルアイイーエイチ,3487,2025-12-07
3472,7694,(株)いつも,3487,2025-12-07
3473,7922,三光産業(株),3482,2025-12-07
3474,5619,マーソ(株),3478,2025-12-07
3475,7057,(株)エヌ・シー・エヌ,3476,2025-12-07
3476,4487,(株)スペースマーケット,3471,2025-12-07
3477,137A,Ｃｏｃｏｌｉｖｅ(株),3467,2025-12-07
3478,6840,(株)ＡＫＩＢＡホールディングス,3466,2025-12-07
3479,7046,ＴＤＳＥ(株),3458,2025-12-07
3480,3461,(株)パルマ,3457,2025-12-07
3481,5575,(株)Ｇｌｏｂｅｅ,3456,2025-12-07
3482,4596,窪田製薬ホールディングス(株),3450,2025-12-07
3483,3672,(株)オルトプラス,3445,2025-12-07
3484,6195,(株)ホープ,3425,2025-12-07
3485,3958,笹徳印刷(株),3420,2025-12-07
3486,3896,阿波製紙(株),3418,2025-12-07
3487,4068,ベイシス(株),3418,2025-12-07
3488,6666,リバーエレテック(株),3416,2025-12-07
3489,5973,(株)トーアミ,3411,2025-12-07
3490,5271,(株)トーヨーアサノ,3408,2025-12-07
3491,4247,ポバール興業(株),3394,2025-12-07
3492,6563,(株)みらいワークス,3391,2025-12-07
3493,4316,(株)ビーマップ,3385,2025-12-07
3494,5858,(株)ＳＴＧ,3381,2025-12-07
3495,7992,セーラー万年筆(株),3381,2025-12-07
3496,6635,(株)大日光・エンジニアリング,3380,2025-12-07
3497,6054,(株)リブセンス,3379,2025-12-07
3498,9760,(株)進学会ホールディングス,3365,2025-12-07
3499,9685,ＫＹＣＯＭホールディングス(株),3361,2025-12-07
3500,6545,(株)インターネットインフィニティー,3360,2025-12-07
3501,5028,セカンドサイトアナリティカ(株),3357,2025-12-07
3502,4494,バリオセキュア(株),3352,2025-12-07
3503,130A,(株)Ｖｅｒｉｔａｓ　Ｉｎ　Ｓｉｌｉｃｏ,3347,2025-12-07
3504,6225,(株)エコム,3345,2025-12-07
3505,9327,(株)イー・ロジット,3342,2025-12-07
3506,5134,(株)ＰＯＰＥＲ,3341,2025-12-07
3507,3202,ダイトウボウ(株),3340,2025-12-07
3508,7791,ドリームベッド(株),3339,2025-12-07
3509,2425,(株)ケアサービス,3335,2025-12-07
3510,7894,丸東産業(株),3332,2025-12-07
3511,9849,(株)共同紙販ホールディングス,3331,2025-12-07
3512,3895,ハビックス(株),3327,2025-12-07
3513,3477,フォーライフ(株),3324,2025-12-07
3514,6218,エンシュウ(株),3323,2025-12-07
3515,3181,(株)買取王国,3320,2025-12-07
3516,9388,(株)パパネッツ,3320,2025-12-07
3517,4766,(株)ピーエイ,3313,2025-12-07
3518,4260,(株)ハイブリッドテクノロジーズ,3311,2025-12-07
3519,2499,日本和装ホールディングス(株),3307,2025-12-07
3520,4102,丸尾カルシウム(株),3302,2025-12-07
3521,7464,セフテック(株),3300,2025-12-07
3522,288A,ラクサス・テクノロジーズ(株),3298,2025-12-07
3523,3409,(株)北紡,3297,2025-12-07
3524,280A,(株)ＴＭＨ,3295,2025-12-07
3525,7215,(株)ファルテック,3292,2025-12-07
3526,2962,(株)テクニスコ,3282,2025-12-07
3527,3266,(株)ファンドクリエーショングループ,3279,2025-12-07
3528,3439,(株)三ツ知,3278,2025-12-07
3529,7859,(株)アルメディオ,3267,2025-12-07
3530,3645,(株)メディカルネット,3253,2025-12-07
3531,6552,(株)ＧａｍｅＷｉｔｈ,3248,2025-12-07
3532,3177,(株)ありがとうサービス,3242,2025-12-07
3533,8559,(株)豊和銀行,3228,2025-12-07
3534,3577,東海染工(株),3217,2025-12-07
3535,3237,(株)イントランス,3212,2025-12-07
3536,1788,(株)三東工業社,3207,2025-12-07
3537,7602,(株)レダックス,3206,2025-12-07
3538,2722,(株)ＩＫホールディングス,3199,2025-12-07
3539,3297,(株)東武住販,3198,2025-12-07
3540,5386,(株)鶴弥,3193,2025-12-07
3541,3372,(株)関門海,3192,2025-12-07
3542,391A,(株)山忠,3187,2025-12-07
3543,3929,ソーシャルワイヤー(株),3186,2025-12-07
3544,7986,日本アイ・エス・ケイ(株),3184,2025-12-07
3545,5928,アルメタックス(株),3181,2025-12-07
3546,6647,森尾電機(株),3181,2025-12-07
3547,3011,(株)バナーズ,3177,2025-12-07
3548,4447,(株)ピー・ビーシステムズ,3173,2025-12-07
3549,6577,(株)ベストワンドットコム,3168,2025-12-07
3550,7129,ミアヘルサホールディングス(株),3160,2025-12-07
3551,2974,大英産業(株),3154,2025-12-07
3552,2872,(株)セイヒョー,3150,2025-12-07
3553,5618,ナイル(株),3142,2025-12-07
3554,5162,(株)朝日ラバー,3141,2025-12-07
3555,3306,日本製麻(株),3138,2025-12-07
3556,241A,(株)ＲＯＸＸ,3127,2025-12-07
3557,9816,(株)ストライダーズ,3127,2025-12-07
3558,1444,(株)ニッソウ,3126,2025-12-07
3559,3842,(株)ネクストジェン,3121,2025-12-07
3560,7897,ホクシン(株),3121,2025-12-07
3561,9012,秩父鉄道(株),3119,2025-12-07
3562,353A,エレベーターコミュニケーションズ(株),3117,2025-12-07
3563,7069,(株)サイバー・バズ,3117,2025-12-07
3564,6467,(株)ニチダイ,3105,2025-12-07
3565,4387,(株)ＺＵＵ,3102,2025-12-07
3566,6614,(株)シキノハイテック,3098,2025-12-07
3567,6347,(株)プラコー,3097,2025-12-07
3568,6177,ＡｐｐＢａｎｋ(株),3096,2025-12-07
3569,9466,(株)アイドママーケティングコミュニケーション,3096,2025-12-07
3570,7836,アビックス(株),3091,2025-12-07
3571,3224,(株)ゼネラル・オイスター,3087,2025-12-07
3572,8836,(株)ＲＩＳＥ,3072,2025-12-07
3573,7813,(株)プラッツ,3070,2025-12-07
3574,7687,(株)ミクリード,3069,2025-12-07
3575,9425,ＲｅＹｕｕ　Ｊａｐａｎ(株),3069,2025-12-07
3576,7064,(株)ハウテレビジョン,3066,2025-12-07
3577,4014,(株)カラダノート,3061,2025-12-07
3578,3909,(株)ショーケース,3056,2025-12-07
3579,7359,(株)東京通信グループ,3053,2025-12-07
3580,3494,(株)マリオン,3052,2025-12-07
3581,9421,(株)エヌジェイホールディングス,3050,2025-12-07
3582,220A,(株)Ｆａｂｅｒ　Ｃｏｍｐａｎｙ,3048,2025-12-07
3583,3664,(株)モブキャストホールディングス,3047,2025-12-07
3584,6248,(株)横田製作所,3044,2025-12-07
3585,9376,(株)ユーラシア旅行社,3044,2025-12-07
3586,3607,(株)クラウディアホールディングス,3042,2025-12-07
3587,4120,スガイ化学工業(株),3036,2025-12-07
3588,4388,(株)エーアイ,3033,2025-12-07
3589,3681,(株)ブイキューブ,3030,2025-12-07
3590,9220,エフビー介護サービス(株),3028,2025-12-07
3591,3071,(株)ストリーム,3024,2025-12-07
3592,5987,(株)オーネックス,3020,2025-12-07
